trip_id,arrival_time,departure_time,stop_id,stop_sequence,timepoint
2567851,15:49:00,15:49:00,43,28,1
2567851,15:52:00,15:52:00,42,29,1
2567851,15:57:00,15:57:00,41,30,1
2567851,16:00:00,16:00:00,40,31,1
2567851,16:04:00,16:04:00,39,32,1
2567851,16:07:00,16:07:00,38,33,1
2567851,16:10:00,16:10:00,37,34,1
2567851,16:13:00,16:13:00,36,35,1
2567851,16:18:00,16:18:00,35,36,1
2567852,14:56:00,14:56:00,107,0,1
2567852,14:58:00,14:58:00,80,1,1
2567852,15:02:00,15:02:00,79,2,1
2567852,15:05:00,15:05:00,78,3,1
2567852,15:06:00,15:06:00,77,4,1
2567852,15:08:00,15:08:00,76,5,1
2567852,15:10:00,15:10:00,75,6,1
2567852,15:12:00,15:12:00,74,7,1
2567852,15:14:00,15:14:00,73,8,1
2567852,15:15:00,15:15:00,72,9,1
2567852,15:17:00,15:17:00,55,10,1
2567852,15:19:00,15:19:00,54,11,1
2567852,15:20:00,15:20:00,53,12,1
2567852,15:22:00,15:22:00,52,13,1
2567852,15:24:00,15:24:00,17,14,1
2567852,15:25:00,15:25:00,51,15,1
2567852,15:27:00,15:27:00,25,16,1
2567852,15:29:00,15:29:00,26,17,1
2567852,15:31:00,15:31:00,27,18,1
2567852,15:32:00,15:32:00,28,19,1
2567852,15:34:00,15:34:00,30,20,1
2567852,15:36:00,15:36:00,31,21,1
2567852,15:38:00,15:38:00,32,22,1
2567852,15:42:00,15:42:00,33,23,1
2567853,15:25:00,15:25:00,78,0,1
2567853,15:26:00,15:26:00,77,1,1
2567853,15:28:00,15:28:00,76,2,1
2567853,15:30:00,15:30:00,75,3,1
2567853,15:32:00,15:32:00,74,4,1
2567853,15:34:00,15:34:00,73,5,1
2567853,15:35:00,15:35:00,72,6,1
2567853,15:37:00,15:37:00,55,7,1
2567853,15:39:00,15:39:00,54,8,1
2567853,15:40:00,15:40:00,53,9,1
2567853,15:42:00,15:42:00,52,10,1
2567853,15:44:00,15:44:00,17,11,1
2567853,15:45:00,15:45:00,51,12,1
2567853,15:47:00,15:47:00,25,13,1
2567853,15:49:00,15:49:00,26,14,1
2567853,15:51:00,15:51:00,27,15,1
2567853,15:52:00,15:52:00,28,16,1
2567853,15:54:00,15:54:00,30,17,1
2567853,15:56:00,15:56:00,31,18,1
2567853,15:58:00,15:58:00,32,19,1
2567853,16:02:00,16:02:00,33,20,1
2567854,15:36:00,15:36:00,107,0,1
2567854,15:38:00,15:38:00,80,1,1
2567854,15:42:00,15:42:00,79,2,1
2567854,15:45:00,15:45:00,78,3,1
2567854,15:46:00,15:46:00,77,4,1
2567854,15:48:00,15:48:00,76,5,1
2567854,15:50:00,15:50:00,75,6,1
2567854,15:52:00,15:52:00,74,7,1
2567854,15:54:00,15:54:00,73,8,1
2567854,15:55:00,15:55:00,72,9,1
2567854,15:57:00,15:57:00,55,10,1
2567854,15:59:00,15:59:00,54,11,1
2567854,16:00:00,16:00:00,53,12,1
2567854,16:02:00,16:02:00,52,13,1
2567854,16:04:00,16:04:00,17,14,1
2567854,16:05:00,16:05:00,51,15,1
2567854,16:07:00,16:07:00,25,16,1
2567854,16:09:00,16:09:00,26,17,1
2567854,16:11:00,16:11:00,27,18,1
2567854,16:12:00,16:12:00,28,19,1
2567854,16:14:00,16:14:00,30,20,1
2567854,16:16:00,16:16:00,31,21,1
2567854,16:18:00,16:18:00,32,22,1
2567854,16:24:00,16:24:00,33,23,1
2567854,16:27:00,16:27:00,50,24,1
2567854,16:29:00,16:29:00,49,25,1
2567854,16:31:00,16:31:00,48,26,1
2567854,16:35:00,16:35:00,47,27,1
2567854,16:37:00,16:37:00,46,28,1
2567854,16:40:00,16:40:00,45,29,1
2567854,16:45:00,16:45:00,44,30,1
2567854,16:49:00,16:49:00,43,31,1
2567854,16:52:00,16:52:00,42,32,1
2567854,16:57:00,16:57:00,41,33,1
2567854,17:00:00,17:00:00,40,34,1
2567854,17:04:00,17:04:00,39,35,1
2567854,17:07:00,17:07:00,38,36,1
2567854,17:10:00,17:10:00,37,37,1
2567854,17:13:00,17:13:00,36,38,1
2567854,17:18:00,17:18:00,35,39,1
2567855,16:05:00,16:05:00,78,0,1
2567855,16:06:00,16:06:00,77,1,1
2567855,16:08:00,16:08:00,76,2,1
2567855,16:10:00,16:10:00,75,3,1
2567855,16:12:00,16:12:00,74,4,1
2567855,16:14:00,16:14:00,73,5,1
2567855,16:15:00,16:15:00,72,6,1
2567855,16:17:00,16:17:00,55,7,1
2567855,16:19:00,16:19:00,54,8,1
2567855,16:20:00,16:20:00,53,9,1
2567855,16:22:00,16:22:00,52,10,1
2567855,16:24:00,16:24:00,17,11,1
2567855,16:25:00,16:25:00,51,12,1
2567855,16:27:00,16:27:00,25,13,1
2567855,16:29:00,16:29:00,26,14,1
2567855,16:31:00,16:31:00,27,15,1
2567855,16:32:00,16:32:00,28,16,1
2567855,16:34:00,16:34:00,30,17,1
2567855,16:36:00,16:36:00,31,18,1
2567855,16:38:00,16:38:00,32,19,1
2567855,16:42:00,16:42:00,33,20,1
2567856,16:16:00,16:16:00,107,0,1
2567856,16:18:00,16:18:00,80,1,1
2567856,16:22:00,16:22:00,79,2,1
2567856,16:25:00,16:25:00,78,3,1
2567856,16:26:00,16:26:00,77,4,1
2567856,16:28:00,16:28:00,76,5,1
2567856,16:30:00,16:30:00,75,6,1
2567856,16:32:00,16:32:00,74,7,1
2567856,16:34:00,16:34:00,73,8,1
2567856,16:35:00,16:35:00,72,9,1
2567856,16:37:00,16:37:00,55,10,1
2567856,16:39:00,16:39:00,54,11,1
2567856,16:40:00,16:40:00,53,12,1
2567856,16:42:00,16:42:00,52,13,1
2567856,16:44:00,16:44:00,17,14,1
2567856,16:45:00,16:45:00,51,15,1
2567856,16:47:00,16:47:00,25,16,1
2567856,16:49:00,16:49:00,26,17,1
2567856,16:51:00,16:51:00,27,18,1
2567856,16:52:00,16:52:00,28,19,1
2567856,16:54:00,16:54:00,30,20,1
2567856,16:56:00,16:56:00,31,21,1
2567856,16:58:00,16:58:00,32,22,1
2567856,17:02:00,17:02:00,33,23,1
2567857,16:45:00,16:45:00,78,0,1
2567857,16:46:00,16:46:00,77,1,1
2567857,16:48:00,16:48:00,76,2,1
2567857,16:50:00,16:50:00,75,3,1
2567857,16:52:00,16:52:00,74,4,1
2567857,16:54:00,16:54:00,73,5,1
2567857,16:55:00,16:55:00,72,6,1
2567857,16:57:00,16:57:00,55,7,1
2567857,16:59:00,16:59:00,54,8,1
2567857,17:00:00,17:00:00,53,9,1
2567857,17:02:00,17:02:00,52,10,1
2567857,17:04:00,17:04:00,17,11,1
2567857,17:05:00,17:05:00,51,12,1
2567857,17:07:00,17:07:00,25,13,1
2567857,17:09:00,17:09:00,26,14,1
2567857,17:11:00,17:11:00,27,15,1
2567857,17:12:00,17:12:00,28,16,1
2567857,17:14:00,17:14:00,30,17,1
2567857,17:16:00,17:16:00,31,18,1
2567857,17:18:00,17:18:00,32,19,1
2567857,17:24:00,17:24:00,33,20,1
2567857,17:27:00,17:27:00,50,21,1
2567857,17:29:00,17:29:00,49,22,1
2567857,17:31:00,17:31:00,48,23,1
2567857,17:35:00,17:35:00,47,24,1
2567857,17:37:00,17:37:00,46,25,1
2567857,17:40:00,17:40:00,45,26,1
2567857,17:45:00,17:45:00,44,27,1
2567857,17:49:00,17:49:00,43,28,1
2567857,17:52:00,17:52:00,42,29,1
2567857,17:57:00,17:57:00,41,30,1
2567857,18:00:00,18:00:00,40,31,1
2567857,18:04:00,18:04:00,39,32,1
2567857,18:07:00,18:07:00,38,33,1
2567857,18:10:00,18:10:00,37,34,1
2567857,18:13:00,18:13:00,36,35,1
2567857,18:18:00,18:18:00,35,36,1
2567858,16:56:00,16:56:00,107,0,1
2567858,16:58:00,16:58:00,80,1,1
2567858,17:02:00,17:02:00,79,2,1
2567858,17:05:00,17:05:00,78,3,1
2567858,17:06:00,17:06:00,77,4,1
2567858,17:08:00,17:08:00,76,5,1
2567858,17:10:00,17:10:00,75,6,1
2567858,17:12:00,17:12:00,74,7,1
2567858,17:14:00,17:14:00,73,8,1
2567858,17:15:00,17:15:00,72,9,1
2567858,17:17:00,17:17:00,55,10,1
2567858,17:19:00,17:19:00,54,11,1
2567858,17:20:00,17:20:00,53,12,1
2567858,17:22:00,17:22:00,52,13,1
2567858,17:24:00,17:24:00,17,14,1
2567858,17:25:00,17:25:00,51,15,1
2567858,17:27:00,17:27:00,25,16,1
2567858,17:29:00,17:29:00,26,17,1
2567858,17:31:00,17:31:00,27,18,1
2567858,17:32:00,17:32:00,28,19,1
2567858,17:34:00,17:34:00,30,20,1
2567858,17:36:00,17:36:00,31,21,1
2567858,17:38:00,17:38:00,32,22,1
2567858,17:42:00,17:42:00,33,23,1
2567859,17:25:00,17:25:00,78,0,1
2567859,17:26:00,17:26:00,77,1,1
2567859,17:28:00,17:28:00,76,2,1
2567859,17:30:00,17:30:00,75,3,1
2567859,17:32:00,17:32:00,74,4,1
2567859,17:34:00,17:34:00,73,5,1
2567859,17:35:00,17:35:00,72,6,1
2567859,17:37:00,17:37:00,55,7,1
2567859,17:39:00,17:39:00,54,8,1
2567859,17:40:00,17:40:00,53,9,1
2567859,17:42:00,17:42:00,52,10,1
2567859,17:44:00,17:44:00,17,11,1
2567859,17:45:00,17:45:00,51,12,1
2567859,17:47:00,17:47:00,25,13,1
2567859,17:49:00,17:49:00,26,14,1
2567859,17:51:00,17:51:00,27,15,1
2567859,17:52:00,17:52:00,28,16,1
2567859,17:54:00,17:54:00,30,17,1
2567859,17:56:00,17:56:00,31,18,1
2567859,17:58:00,17:58:00,32,19,1
2567859,18:02:00,18:02:00,33,20,1
2567860,17:36:00,17:36:00,107,0,1
2567860,17:38:00,17:38:00,80,1,1
2567860,17:42:00,17:42:00,79,2,1
2567860,17:45:00,17:45:00,78,3,1
2567860,17:46:00,17:46:00,77,4,1
2567860,17:48:00,17:48:00,76,5,1
2567860,17:50:00,17:50:00,75,6,1
2567860,17:52:00,17:52:00,74,7,1
2567860,17:54:00,17:54:00,73,8,1
2567860,17:55:00,17:55:00,72,9,1
2567860,17:57:00,17:57:00,55,10,1
2567860,17:59:00,17:59:00,54,11,1
2567860,18:00:00,18:00:00,53,12,1
2567860,18:02:00,18:02:00,52,13,1
2567860,18:04:00,18:04:00,17,14,1
2567860,18:05:00,18:05:00,51,15,1
2567860,18:07:00,18:07:00,25,16,1
2567860,18:09:00,18:09:00,26,17,1
2567860,18:11:00,18:11:00,27,18,1
2567860,18:12:00,18:12:00,28,19,1
2567860,18:14:00,18:14:00,30,20,1
2567860,18:16:00,18:16:00,31,21,1
2567860,18:18:00,18:18:00,32,22,1
2567860,18:24:00,18:24:00,33,23,1
2567860,18:27:00,18:27:00,50,24,1
2567860,18:29:00,18:29:00,49,25,1
2567860,18:31:00,18:31:00,48,26,1
2567860,18:35:00,18:35:00,47,27,1
2567860,18:37:00,18:37:00,46,28,1
2567860,18:40:00,18:40:00,45,29,1
2567860,18:45:00,18:45:00,44,30,1
2567860,18:49:00,18:49:00,43,31,1
2567860,18:52:00,18:52:00,42,32,1
2567860,18:57:00,18:57:00,41,33,1
2567860,19:00:00,19:00:00,40,34,1
2567860,19:04:00,19:04:00,39,35,1
2567860,19:07:00,19:07:00,38,36,1
2567860,19:10:00,19:10:00,37,37,1
2567860,19:13:00,19:13:00,36,38,1
2567860,19:18:00,19:18:00,35,39,1
2567861,18:05:00,18:05:00,78,0,1
2567861,18:06:00,18:06:00,77,1,1
2567861,18:08:00,18:08:00,76,2,1
2567861,18:10:00,18:10:00,75,3,1
2567861,18:12:00,18:12:00,74,4,1
2567861,18:14:00,18:14:00,73,5,1
2567861,18:15:00,18:15:00,72,6,1
2567861,18:17:00,18:17:00,55,7,1
2567861,18:19:00,18:19:00,54,8,1
2567861,18:20:00,18:20:00,53,9,1
2567861,18:22:00,18:22:00,52,10,1
2567861,18:24:00,18:24:00,17,11,1
2567861,18:25:00,18:25:00,51,12,1
2567861,18:27:00,18:27:00,25,13,1
2567861,18:29:00,18:29:00,26,14,1
2567861,18:31:00,18:31:00,27,15,1
2567861,18:32:00,18:32:00,28,16,1
2567861,18:34:00,18:34:00,30,17,1
2567861,18:36:00,18:36:00,31,18,1
2567861,18:38:00,18:38:00,32,19,1
2567861,18:42:00,18:42:00,33,20,1
2567862,18:16:00,18:16:00,107,0,1
2567862,18:18:00,18:18:00,80,1,1
2567862,18:22:00,18:22:00,79,2,1
2567862,18:25:00,18:25:00,78,3,1
2567862,18:26:00,18:26:00,77,4,1
2567862,18:28:00,18:28:00,76,5,1
2567862,18:30:00,18:30:00,75,6,1
2567862,18:32:00,18:32:00,74,7,1
2567862,18:34:00,18:34:00,73,8,1
2567862,18:35:00,18:35:00,72,9,1
2567862,18:37:00,18:37:00,55,10,1
2567862,18:39:00,18:39:00,54,11,1
2567862,18:40:00,18:40:00,53,12,1
2567862,18:42:00,18:42:00,52,13,1
2567862,18:44:00,18:44:00,17,14,1
2567862,18:45:00,18:45:00,51,15,1
2567862,18:47:00,18:47:00,25,16,1
2567862,18:49:00,18:49:00,26,17,1
2567862,18:51:00,18:51:00,27,18,1
2567862,18:52:00,18:52:00,28,19,1
2567862,18:54:00,18:54:00,30,20,1
2567862,18:56:00,18:56:00,31,21,1
2567862,18:58:00,18:58:00,32,22,1
2567862,19:02:00,19:02:00,33,23,1
2567863,18:45:00,18:45:00,78,0,1
2567863,18:46:00,18:46:00,77,1,1
2567863,18:48:00,18:48:00,76,2,1
2567863,18:50:00,18:50:00,75,3,1
2567863,18:52:00,18:52:00,74,4,1
2567863,18:54:00,18:54:00,73,5,1
2567863,18:55:00,18:55:00,72,6,1
2567863,18:57:00,18:57:00,55,7,1
2567863,18:59:00,18:59:00,54,8,1
2567863,19:00:00,19:00:00,53,9,1
2567863,19:02:00,19:02:00,52,10,1
2567863,19:04:00,19:04:00,17,11,1
2567863,19:05:00,19:05:00,51,12,1
2567863,19:07:00,19:07:00,25,13,1
2567863,19:09:00,19:09:00,26,14,1
2567863,19:11:00,19:11:00,27,15,1
2567863,19:12:00,19:12:00,28,16,1
2567863,19:14:00,19:14:00,30,17,1
2567863,19:16:00,19:16:00,31,18,1
2567863,19:18:00,19:18:00,32,19,1
2567863,19:24:00,19:24:00,33,20,1
2567863,19:27:00,19:27:00,50,21,1
2567863,19:29:00,19:29:00,49,22,1
2567863,19:31:00,19:31:00,48,23,1
2567863,19:35:00,19:35:00,47,24,1
2567863,19:37:00,19:37:00,46,25,1
2567863,19:40:00,19:40:00,45,26,1
2567863,19:45:00,19:45:00,44,27,1
2567863,19:49:00,19:49:00,43,28,1
2567863,19:52:00,19:52:00,42,29,1
2567863,19:57:00,19:57:00,41,30,1
2567863,20:00:00,20:00:00,40,31,1
2567863,20:04:00,20:04:00,39,32,1
2567863,20:07:00,20:07:00,38,33,1
2567863,20:10:00,20:10:00,37,34,1
2567863,20:13:00,20:13:00,36,35,1
2567863,20:18:00,20:18:00,35,36,1
2567864,18:56:00,18:56:00,107,0,1
2567864,18:58:00,18:58:00,80,1,1
2567864,19:02:00,19:02:00,79,2,1
2567864,19:05:00,19:05:00,78,3,1
2567864,19:06:00,19:06:00,77,4,1
2567864,19:08:00,19:08:00,76,5,1
2567864,19:10:00,19:10:00,75,6,1
2567864,19:12:00,19:12:00,74,7,1
2567864,19:14:00,19:14:00,73,8,1
2567864,19:15:00,19:15:00,72,9,1
2567864,19:17:00,19:17:00,55,10,1
2567864,19:19:00,19:19:00,54,11,1
2567864,19:20:00,19:20:00,53,12,1
2567864,19:22:00,19:22:00,52,13,1
2567864,19:24:00,19:24:00,17,14,1
2567864,19:25:00,19:25:00,51,15,1
2567864,19:27:00,19:27:00,25,16,1
2567864,19:29:00,19:29:00,26,17,1
2567864,19:31:00,19:31:00,27,18,1
2567864,19:32:00,19:32:00,28,19,1
2567864,19:34:00,19:34:00,30,20,1
2567864,19:36:00,19:36:00,31,21,1
2567864,19:38:00,19:38:00,32,22,1
2567864,19:42:00,19:42:00,33,23,1
2567865,19:25:00,19:25:00,78,0,1
2567865,19:26:00,19:26:00,77,1,1
2567865,19:28:00,19:28:00,76,2,1
2567865,19:30:00,19:30:00,75,3,1
2567865,19:32:00,19:32:00,74,4,1
2567865,19:34:00,19:34:00,73,5,1
2567865,19:35:00,19:35:00,72,6,1
2567865,19:37:00,19:37:00,55,7,1
2567865,19:39:00,19:39:00,54,8,1
2567865,19:40:00,19:40:00,53,9,1
2567865,19:42:00,19:42:00,52,10,1
2567865,19:44:00,19:44:00,17,11,1
2567865,19:45:00,19:45:00,51,12,1
2567865,19:47:00,19:47:00,25,13,1
2567865,19:49:00,19:49:00,26,14,1
2567865,19:51:00,19:51:00,27,15,1
2567865,19:52:00,19:52:00,28,16,1
2567865,19:54:00,19:54:00,30,17,1
2567865,19:56:00,19:56:00,31,18,1
2567865,19:58:00,19:58:00,32,19,1
2567865,20:02:00,20:02:00,33,20,1
2567866,19:36:00,19:36:00,107,0,1
2567866,19:38:00,19:38:00,80,1,1
2567866,19:42:00,19:42:00,79,2,1
2567866,19:45:00,19:45:00,78,3,1
2567866,19:46:00,19:46:00,77,4,1
2567866,19:48:00,19:48:00,76,5,1
2567866,19:50:00,19:50:00,75,6,1
2567866,19:52:00,19:52:00,74,7,1
2567866,19:54:00,19:54:00,73,8,1
2567866,19:55:00,19:55:00,72,9,1
2567866,19:57:00,19:57:00,55,10,1
2567866,19:59:00,19:59:00,54,11,1
2567866,20:00:00,20:00:00,53,12,1
2567866,20:02:00,20:02:00,52,13,1
2567866,20:04:00,20:04:00,17,14,1
2567866,20:05:00,20:05:00,51,15,1
2567866,20:07:00,20:07:00,25,16,1
2567866,20:09:00,20:09:00,26,17,1
2567866,20:11:00,20:11:00,27,18,1
2567866,20:12:00,20:12:00,28,19,1
2567866,20:14:00,20:14:00,30,20,1
2567866,20:16:00,20:16:00,31,21,1
2567866,20:18:00,20:18:00,32,22,1
2567866,20:24:00,20:24:00,33,23,1
2567866,20:27:00,20:27:00,50,24,1
2567866,20:29:00,20:29:00,49,25,1
2567866,20:31:00,20:31:00,48,26,1
2567866,20:35:00,20:35:00,47,27,1
2567866,20:37:00,20:37:00,46,28,1
2567866,20:40:00,20:40:00,45,29,1
2567866,20:45:00,20:45:00,44,30,1
2567866,20:49:00,20:49:00,43,31,1
2567866,20:52:00,20:52:00,42,32,1
2567866,20:57:00,20:57:00,41,33,1
2567866,21:00:00,21:00:00,40,34,1
2567866,21:04:00,21:04:00,39,35,1
2567866,21:07:00,21:07:00,38,36,1
2567866,21:10:00,21:10:00,37,37,1
2567866,21:13:00,21:13:00,36,38,1
2567866,21:18:00,21:18:00,35,39,1
2567867,20:05:00,20:05:00,78,0,1
2567867,20:06:00,20:06:00,77,1,1
2567867,20:08:00,20:08:00,76,2,1
2567867,20:10:00,20:10:00,75,3,1
2567867,20:12:00,20:12:00,74,4,1
2567867,20:14:00,20:14:00,73,5,1
2567867,20:15:00,20:15:00,72,6,1
2567867,20:17:00,20:17:00,55,7,1
2567867,20:19:00,20:19:00,54,8,1
2567867,20:20:00,20:20:00,53,9,1
2567867,20:22:00,20:22:00,52,10,1
2567867,20:24:00,20:24:00,17,11,1
2567867,20:25:00,20:25:00,51,12,1
2567867,20:27:00,20:27:00,25,13,1
2567867,20:29:00,20:29:00,26,14,1
2567867,20:31:00,20:31:00,27,15,1
2567867,20:32:00,20:32:00,28,16,1
2567867,20:34:00,20:34:00,30,17,1
2567867,20:36:00,20:36:00,31,18,1
2567867,20:38:00,20:38:00,32,19,1
2567867,20:42:00,20:42:00,33,20,1
2567868,20:16:00,20:16:00,107,0,1
2567868,20:18:00,20:18:00,80,1,1
2567868,20:22:00,20:22:00,79,2,1
2567868,20:25:00,20:25:00,78,3,1
2567868,20:26:00,20:26:00,77,4,1
2567868,20:28:00,20:28:00,76,5,1
2567868,20:30:00,20:30:00,75,6,1
2567868,20:32:00,20:32:00,74,7,1
2567868,20:34:00,20:34:00,73,8,1
2567868,20:35:00,20:35:00,72,9,1
2567868,20:37:00,20:37:00,55,10,1
2567868,20:39:00,20:39:00,54,11,1
2567868,20:40:00,20:40:00,53,12,1
2567868,20:42:00,20:42:00,52,13,1
2567868,20:44:00,20:44:00,17,14,1
2567868,20:45:00,20:45:00,51,15,1
2567868,20:47:00,20:47:00,25,16,1
2567868,20:49:00,20:49:00,26,17,1
2567868,20:51:00,20:51:00,27,18,1
2567868,20:52:00,20:52:00,28,19,1
2567868,20:54:00,20:54:00,30,20,1
2567868,20:56:00,20:56:00,31,21,1
2567868,20:58:00,20:58:00,32,22,1
2567868,21:02:00,21:02:00,33,23,1
2567869,20:45:00,20:45:00,78,0,1
2567869,20:46:00,20:46:00,77,1,1
2567869,20:48:00,20:48:00,76,2,1
2567869,20:50:00,20:50:00,75,3,1
2567869,20:52:00,20:52:00,74,4,1
2567869,20:54:00,20:54:00,73,5,1
2567869,20:55:00,20:55:00,72,6,1
2567869,20:57:00,20:57:00,55,7,1
2567869,20:59:00,20:59:00,54,8,1
2567869,21:00:00,21:00:00,53,9,1
2567869,21:02:00,21:02:00,52,10,1
2567869,21:04:00,21:04:00,17,11,1
2567869,21:05:00,21:05:00,51,12,1
2567869,21:07:00,21:07:00,25,13,1
2567869,21:09:00,21:09:00,26,14,1
2567869,21:11:00,21:11:00,27,15,1
2567869,21:12:00,21:12:00,28,16,1
2567869,21:14:00,21:14:00,30,17,1
2567869,21:16:00,21:16:00,31,18,1
2567869,21:18:00,21:18:00,32,19,1
2567869,21:24:00,21:24:00,33,20,1
2567869,21:27:00,21:27:00,50,21,1
2567869,21:29:00,21:29:00,49,22,1
2567869,21:31:00,21:31:00,48,23,1
2567869,21:35:00,21:35:00,47,24,1
2567869,21:37:00,21:37:00,46,25,1
2567869,21:40:00,21:40:00,45,26,1
2567869,21:45:00,21:45:00,44,27,1
2567869,21:49:00,21:49:00,43,28,1
2567869,21:52:00,21:52:00,42,29,1
2567869,21:57:00,21:57:00,41,30,1
2567869,22:00:00,22:00:00,40,31,1
2567869,22:04:00,22:04:00,39,32,1
2567869,22:07:00,22:07:00,38,33,1
2567869,22:10:00,22:10:00,37,34,1
2567869,22:13:00,22:13:00,36,35,1
2567869,22:18:00,22:18:00,35,36,1
2567870,20:56:00,20:56:00,107,0,1
2567870,20:58:00,20:58:00,80,1,1
2567870,21:02:00,21:02:00,79,2,1
2567870,21:05:00,21:05:00,78,3,1
2567870,21:06:00,21:06:00,77,4,1
2567870,21:08:00,21:08:00,76,5,1
2567870,21:10:00,21:10:00,75,6,1
2567870,21:12:00,21:12:00,74,7,1
2567870,21:14:00,21:14:00,73,8,1
2567870,21:15:00,21:15:00,72,9,1
2567870,21:17:00,21:17:00,55,10,1
2567870,21:19:00,21:19:00,54,11,1
2567870,21:20:00,21:20:00,53,12,1
2567870,21:22:00,21:22:00,52,13,1
2567870,21:24:00,21:24:00,17,14,1
2567870,21:25:00,21:25:00,51,15,1
2567870,21:27:00,21:27:00,25,16,1
2567870,21:29:00,21:29:00,26,17,1
2567870,21:31:00,21:31:00,27,18,1
2567870,21:32:00,21:32:00,28,19,1
2567870,21:34:00,21:34:00,30,20,1
2567870,21:36:00,21:36:00,31,21,1
2567870,21:38:00,21:38:00,32,22,1
2567870,21:42:00,21:42:00,33,23,1
2567871,21:25:00,21:25:00,78,0,1
2567871,21:26:00,21:26:00,77,1,1
2567871,21:28:00,21:28:00,76,2,1
2567871,21:30:00,21:30:00,75,3,1
2567871,21:32:00,21:32:00,74,4,1
2567871,21:34:00,21:34:00,73,5,1
2567871,21:35:00,21:35:00,72,6,1
2567871,21:37:00,21:37:00,55,7,1
2567871,21:39:00,21:39:00,54,8,1
2567871,21:40:00,21:40:00,53,9,1
2567871,21:42:00,21:42:00,52,10,1
2567871,21:44:00,21:44:00,17,11,1
2567871,21:45:00,21:45:00,51,12,1
2567871,21:47:00,21:47:00,25,13,1
2567871,21:49:00,21:49:00,26,14,1
2567871,21:51:00,21:51:00,27,15,1
2567871,21:52:00,21:52:00,28,16,1
2567871,21:54:00,21:54:00,30,17,1
2567871,21:56:00,21:56:00,31,18,1
2567871,21:58:00,21:58:00,32,19,1
2567871,22:04:00,22:04:00,33,20,1
2567871,22:07:00,22:07:00,50,21,1
2567871,22:09:00,22:09:00,49,22,1
2567871,22:11:00,22:11:00,48,23,1
2567871,22:15:00,22:15:00,47,24,1
2567871,22:17:00,22:17:00,46,25,1
2567871,22:20:00,22:20:00,45,26,1
2567871,22:25:00,22:25:00,44,27,1
2567871,22:29:00,22:29:00,43,28,1
2567871,22:32:00,22:32:00,42,29,1
2567871,22:37:00,22:37:00,41,30,1
2567871,22:40:00,22:40:00,40,31,1
2567871,22:44:00,22:44:00,39,32,1
2567872,21:36:00,21:36:00,107,0,1
2567872,21:38:00,21:38:00,80,1,1
2567872,21:42:00,21:42:00,79,2,1
2567872,21:45:00,21:45:00,78,3,1
2567872,21:46:00,21:46:00,77,4,1
2567872,21:48:00,21:48:00,76,5,1
2567872,21:50:00,21:50:00,75,6,1
2567872,21:52:00,21:52:00,74,7,1
2567872,21:54:00,21:54:00,73,8,1
2567872,21:55:00,21:55:00,72,9,1
2567872,21:57:00,21:57:00,55,10,1
2567872,21:59:00,21:59:00,54,11,1
2567872,22:00:00,22:00:00,53,12,1
2567872,22:02:00,22:02:00,52,13,1
2567872,22:04:00,22:04:00,17,14,1
2567872,22:05:00,22:05:00,51,15,1
2567872,22:07:00,22:07:00,25,16,1
2567872,22:09:00,22:09:00,26,17,1
2567872,22:11:00,22:11:00,27,18,1
2567872,22:12:00,22:12:00,28,19,1
2567872,22:14:00,22:14:00,30,20,1
2567873,22:05:00,22:05:00,78,0,1
2567873,22:06:00,22:06:00,77,1,1
2567873,22:08:00,22:08:00,76,2,1
2567873,22:10:00,22:10:00,75,3,1
2567873,22:12:00,22:12:00,74,4,1
2567873,22:14:00,22:14:00,73,5,1
2567873,22:15:00,22:15:00,72,6,1
2567873,22:17:00,22:17:00,55,7,1
2567873,22:19:00,22:19:00,54,8,1
2567873,22:20:00,22:20:00,53,9,1
2567873,22:22:00,22:22:00,52,10,1
2567873,22:24:00,22:24:00,17,11,1
2567873,22:25:00,22:25:00,51,12,1
2567873,22:27:00,22:27:00,25,13,1
2567873,22:29:00,22:29:00,26,14,1
2567873,22:31:00,22:31:00,27,15,1
2567873,22:32:00,22:32:00,28,16,1
2567873,22:34:00,22:34:00,30,17,1
2567873,22:36:00,22:36:00,31,18,1
2567873,22:38:00,22:38:00,32,19,1
2567873,22:44:00,22:44:00,33,20,1
2567873,22:47:00,22:47:00,50,21,1
2567873,22:49:00,22:49:00,49,22,1
2567873,22:51:00,22:51:00,48,23,1
2567873,22:55:00,22:55:00,47,24,1
2567874,22:16:00,22:16:00,107,0,1
2567874,22:18:00,22:18:00,80,1,1
2567874,22:22:00,22:22:00,79,2,1
2567874,22:25:00,22:25:00,78,3,1
2567874,22:26:00,22:26:00,77,4,1
2567874,22:28:00,22:28:00,76,5,1
2567874,22:30:00,22:30:00,75,6,1
2567874,22:32:00,22:32:00,74,7,1
2567874,22:34:00,22:34:00,73,8,1
2567874,22:35:00,22:35:00,72,9,1
2567874,22:37:00,22:37:00,55,10,1
2567874,22:39:00,22:39:00,54,11,1
2567874,22:40:00,22:40:00,53,12,1
2567874,22:42:00,22:42:00,52,13,1
2567874,22:44:00,22:44:00,17,14,1
2567874,22:45:00,22:45:00,51,15,1
2567874,22:47:00,22:47:00,25,16,1
2567874,22:49:00,22:49:00,26,17,1
2567874,22:51:00,22:51:00,27,18,1
2567874,22:52:00,22:52:00,28,19,1
2567874,22:54:00,22:54:00,30,20,1
